GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0500000US06037,06037,"Los Angeles County, California",1400000US06037141500,06037141500,Los Angeles County - Census Tract 1415,Census Tract 1415,2984,1166,1.29,0.00,1.29,2316.6,905.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037141600,06037141600,Los Angeles County - Census Tract 1416,Census Tract 1416,4029,1745,1.49,0.00,1.49,2709.8,1173.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037141700,06037141700,Los Angeles County - Census Tract 1417,Census Tract 1417,3091,1343,1.25,0.00,1.25,2468.0,1072.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037143100,06037143100,Los Angeles County - Census Tract 1431,Census Tract 1431,3984,2277,0.69,0.02,0.66,5995.3,3426.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037143200,06037143200,Los Angeles County - Census Tract 1432,Census Tract 1432,3743,2141,0.37,0.00,0.37,10128.9,5793.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037143300,06037143300,Los Angeles County - Census Tract 1433,Census Tract 1433,5871,3128,0.64,0.00,0.64,9220.0,4912.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037143400,06037143400,Los Angeles County - Census Tract 1434,Census Tract 1434,5881,3181,0.68,0.01,0.67,8761.4,4739.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037143500,06037143500,Los Angeles County - Census Tract 1435,Census Tract 1435,4708,2388,0.48,0.02,0.46,10232.0,5189.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037143602,06037143602,Los Angeles County - Census Tract 1436.02,Census Tract 1436.02,4260,2137,0.47,0.03,0.44,9631.5,4831.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037143603,06037143603,Los Angeles County - Census Tract 1436.03,Census Tract 1436.03,2222,1310,0.20,0.01,0.19,11709.2,6903.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037143604,06037143604,Los Angeles County - Census Tract 1436.04,Census Tract 1436.04,3205,2313,0.22,0.01,0.21,15575.3,11240.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037143700,06037143700,Los Angeles County - Census Tract 1437,Census Tract 1437,3748,2085,1.31,0.00,1.31,2864.0,1593.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037143800,06037143800,Los Angeles County - Census Tract 1438,Census Tract 1438,4878,2507,1.01,0.00,1.01,4844.1,2489.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037143901,06037143901,Los Angeles County - Census Tract 1439.01,Census Tract 1439.01,4068,1741,2.04,0.00,2.04,1994.4,853.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037143902,06037143902,Los Angeles County - Census Tract 1439.02,Census Tract 1439.02,3000,1453,0.98,0.00,0.97,3080.3,1491.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037181000,06037181000,Los Angeles County - Census Tract 1810,Census Tract 1810,6144,2315,1.60,0.01,1.59,3874.5,1459.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037181300,06037181300,Los Angeles County - Census Tract 1813,Census Tract 1813,3629,1399,0.56,0.00,0.56,6532.0,2518.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037181400,06037181400,Los Angeles County - Census Tract 1814,Census Tract 1814,4302,1760,0.34,0.00,0.34,12673.3,5184.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037181500,06037181500,Los Angeles County - Census Tract 1815,Census Tract 1815,3812,1393,0.42,0.00,0.42,9018.7,3295.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037181600,06037181600,Los Angeles County - Census Tract 1816,Census Tract 1816,4352,1043,0.48,0.00,0.48,9017.1,2161.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037183101,06037183101,Los Angeles County - Census Tract 1831.01,Census Tract 1831.01,3922,1336,0.37,0.01,0.37,10713.3,3649.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037183103,06037183103,Los Angeles County - Census Tract 1831.03,Census Tract 1831.03,3967,1432,0.25,0.01,0.25,16090.7,5808.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037183104,06037183104,Los Angeles County - Census Tract 1831.04,Census Tract 1831.04,2065,779,0.26,0.00,0.26,7996.9,3016.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037183220,06037183220,Los Angeles County - Census Tract 1832.20,Census Tract 1832.20,4114,1184,0.21,0.00,0.21,19907.6,5729.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037183221,06037183221,Los Angeles County - Census Tract 1832.21,Census Tract 1832.21,3118,1051,0.27,0.00,0.27,11426.1,3851.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037183222,06037183222,Los Angeles County - Census Tract 1832.22,Census Tract 1832.22,3483,1361,0.36,0.00,0.36,9716.9,3796.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037183300,06037183300,Los Angeles County - Census Tract 1833,Census Tract 1833,3480,1041,0.21,0.00,0.21,16650.8,4980.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037183401,06037183401,Los Angeles County - Census Tract 1834.01,Census Tract 1834.01,2543,850,0.19,0.00,0.19,13570.6,4536.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037183402,06037183402,Los Angeles County - Census Tract 1834.02,Census Tract 1834.02,2820,994,0.20,0.00,0.20,14224.6,5013.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037183510,06037183510,Los Angeles County - Census Tract 1835.10,Census Tract 1835.10,2725,783,0.19,0.00,0.19,14103.1,4052.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037183520,06037183520,Los Angeles County - Census Tract 1835.20,Census Tract 1835.20,3881,1131,0.17,0.00,0.17,23501.6,6848.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037183610,06037183610,Los Angeles County - Census Tract 1836.10,Census Tract 1836.10,3275,1021,0.15,0.00,0.15,22401.7,6983.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037183620,06037183620,Los Angeles County - Census Tract 1836.20,Census Tract 1836.20,3264,1018,0.20,0.00,0.20,16336.5,5095.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037183701,06037183701,Los Angeles County - Census Tract 1837.01,Census Tract 1837.01,3922,1366,0.21,0.00,0.21,18440.3,6422.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037183702,06037183702,Los Angeles County - Census Tract 1837.02,Census Tract 1837.02,2805,1105,0.34,0.01,0.33,8416.3,3315.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037183810,06037183810,Los Angeles County - Census Tract 1838.10,Census Tract 1838.10,4369,1369,0.18,0.00,0.18,24873.1,7793.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037183820,06037183820,Los Angeles County - Census Tract 1838.20,Census Tract 1838.20,3464,1061,0.12,0.00,0.12,29065.4,8902.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037185100,06037185100,Los Angeles County - Census Tract 1851,Census Tract 1851,6295,2338,0.88,0.00,0.88,7157.0,2658.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037185202,06037185202,Los Angeles County - Census Tract 1852.02,Census Tract 1852.02,3712,1379,0.47,0.00,0.47,7973.6,2962.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037185203,06037185203,Los Angeles County - Census Tract 1852.03,Census Tract 1852.03,3200,934,0.21,0.00,0.21,15123.9,4414.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037185204,06037185204,Los Angeles County - Census Tract 1852.04,Census Tract 1852.04,2091,742,0.37,0.00,0.37,5619.4,1994.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037185310,06037185310,Los Angeles County - Census Tract 1853.10,Census Tract 1853.10,3061,865,0.16,0.00,0.16,18827.5,5320.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037185320,06037185320,Los Angeles County - Census Tract 1853.20,Census Tract 1853.20,3081,921,0.23,0.00,0.23,13587.4,4061.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037186100,06037186100,Los Angeles County - Census Tract 1861,Census Tract 1861,4715,1857,0.52,0.00,0.52,9063.9,3569.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037186201,06037186201,Los Angeles County - Census Tract 1862.01,Census Tract 1862.01,3068,1181,0.20,0.00,0.20,15221.9,5859.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037186202,06037186202,Los Angeles County - Census Tract 1862.02,Census Tract 1862.02,1974,731,0.16,0.00,0.16,12523.2,4637.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037186203,06037186203,Los Angeles County - Census Tract 1862.03,Census Tract 1862.03,2936,1094,0.33,0.00,0.33,9023.5,3362.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037186301,06037186301,Los Angeles County - Census Tract 1863.01,Census Tract 1863.01,2999,939,0.45,0.00,0.45,6684.1,2092.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037186302,06037186302,Los Angeles County - Census Tract 1863.02,Census Tract 1863.02,5198,1830,0.65,0.00,0.65,7986.3,2811.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037186401,06037186401,Los Angeles County - Census Tract 1864.01,Census Tract 1864.01,3452,989,0.37,0.00,0.37,9303.3,2665.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037186403,06037186403,Los Angeles County - Census Tract 1864.03,Census Tract 1864.03,2899,842,0.21,0.00,0.21,13901.9,4037.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037186404,06037186404,Los Angeles County - Census Tract 1864.04,Census Tract 1864.04,2471,711,0.15,0.00,0.15,15953.8,4590.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037187101,06037187101,Los Angeles County - Census Tract 1871.01,Census Tract 1871.01,3235,1281,0.30,0.01,0.29,11017.9,4362.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037187102,06037187102,Los Angeles County - Census Tract 1871.02,Census Tract 1871.02,3254,1174,0.85,0.09,0.76,4298.4,1550.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037187200,06037187200,Los Angeles County - Census Tract 1872,Census Tract 1872,3132,917,0.37,0.01,0.35,8828.2,2584.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037187300,06037187300,Los Angeles County - Census Tract 1873,Census Tract 1873,3216,1585,0.45,0.00,0.45,7133.7,3515.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037188100,06037188100,Los Angeles County - Census Tract 1881,Census Tract 1881,4076,1773,0.82,0.01,0.81,5007.2,2178.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037188201,06037188201,Los Angeles County - Census Tract 1882.01,Census Tract 1882.01,3270,1999,0.30,0.01,0.29,11243.0,6873.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037188202,06037188202,Los Angeles County - Census Tract 1882.02,Census Tract 1882.02,2347,1271,0.29,0.00,0.29,8011.7,4338.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037188300,06037188300,Los Angeles County - Census Tract 1883,Census Tract 1883,3536,1463,0.36,0.01,0.35,10112.2,4183.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037189101,06037189101,Los Angeles County - Census Tract 1891.01,Census Tract 1891.01,2743,1485,0.15,0.00,0.15,17975.1,9731.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037189102,06037189102,Los Angeles County - Census Tract 1891.02,Census Tract 1891.02,3096,2037,0.24,0.00,0.24,12842.5,8449.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037189201,06037189201,Los Angeles County - Census Tract 1892.01,Census Tract 1892.01,3293,2081,0.13,0.00,0.13,26186.0,16548.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037189202,06037189202,Los Angeles County - Census Tract 1892.02,Census Tract 1892.02,2718,1355,0.40,0.00,0.40,6815.2,3397.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037189300,06037189300,Los Angeles County - Census Tract 1893,Census Tract 1893,3077,1391,0.73,0.00,0.73,4194.5,1896.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037189400,06037189400,Los Angeles County - Census Tract 1894,Census Tract 1894,3448,2020,0.56,0.00,0.56,6172.3,3616.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037189500,06037189500,Los Angeles County - Census Tract 1895,Census Tract 1895,4452,2976,0.23,0.00,0.23,19470.9,13015.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037189600,06037189600,Los Angeles County - Census Tract 1896,Census Tract 1896,3529,2262,0.42,0.00,0.42,8458.8,5421.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037189701,06037189701,Los Angeles County - Census Tract 1897.01,Census Tract 1897.01,3942,2610,1.68,0.14,1.54,2561.6,1696.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037189702,06037189702,Los Angeles County - Census Tract 1897.02,Census Tract 1897.02,2227,1595,0.56,0.00,0.56,3948.2,2827.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037189800,06037189800,Los Angeles County - Census Tract 1898,Census Tract 1898,4021,2612,0.28,0.00,0.28,14271.3,9270.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037189902,06037189902,Los Angeles County - Census Tract 1899.02,Census Tract 1899.02,4971,3176,0.14,0.00,0.14,35271.2,22535.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037189903,06037189903,Los Angeles County - Census Tract 1899.03,Census Tract 1899.03,2164,1591,0.03,0.00,0.03,66747.7,49073.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037189904,06037189904,Los Angeles County - Census Tract 1899.04,Census Tract 1899.04,2260,1496,0.06,0.00,0.06,36674.6,24276.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037189905,06037189905,Los Angeles County - Census Tract 1899.05,Census Tract 1899.05,2304,1549,0.10,0.00,0.10,23096.4,15527.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037190100,06037190100,Los Angeles County - Census Tract 1901,Census Tract 1901,4481,3019,0.23,0.00,0.23,19323.4,13018.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037190201,06037190201,Los Angeles County - Census Tract 1902.01,Census Tract 1902.01,2870,1669,0.09,0.00,0.09,32765.9,19054.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037190202,06037190202,Los Angeles County - Census Tract 1902.02,Census Tract 1902.02,3044,2201,0.08,0.00,0.08,37299.0,26969.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037190301,06037190301,Los Angeles County - Census Tract 1903.01,Census Tract 1903.01,4758,2767,0.16,0.00,0.16,30547.6,17764.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037190401,06037190401,Los Angeles County - Census Tract 1904.01,Census Tract 1904.01,3135,1823,0.06,0.00,0.06,48641.1,28284.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037190402,06037190402,Los Angeles County - Census Tract 1904.02,Census Tract 1904.02,2487,1397,0.06,0.00,0.06,40989.3,23024.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037190510,06037190510,Los Angeles County - Census Tract 1905.10,Census Tract 1905.10,4227,1763,0.12,0.00,0.12,34384.9,14341.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037190520,06037190520,Los Angeles County - Census Tract 1905.20,Census Tract 1905.20,3728,1646,0.09,0.00,0.09,39578.1,17474.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037190700,06037190700,Los Angeles County - Census Tract 1907,Census Tract 1907,3379,2033,0.25,0.00,0.25,13621.1,8195.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037190801,06037190801,Los Angeles County - Census Tract 1908.01,Census Tract 1908.01,2594,1495,0.13,0.00,0.13,20723.7,11943.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037190802,06037190802,Los Angeles County - Census Tract 1908.02,Census Tract 1908.02,2784,1393,0.19,0.00,0.19,14813.2,7411.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037190901,06037190901,Los Angeles County - Census Tract 1909.01,Census Tract 1909.01,4742,1553,0.19,0.00,0.19,25054.5,8205.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037190902,06037190902,Los Angeles County - Census Tract 1909.02,Census Tract 1909.02,3960,1665,0.19,0.00,0.19,21060.5,8855.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037191000,06037191000,Los Angeles County - Census Tract 1910,Census Tract 1910,3228,2075,0.25,0.00,0.25,12887.8,8284.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037191110,06037191110,Los Angeles County - Census Tract 1911.10,Census Tract 1911.10,3338,1197,0.11,0.00,0.11,31697.0,11366.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037191120,06037191120,Los Angeles County - Census Tract 1911.20,Census Tract 1911.20,4135,1623,0.15,0.00,0.15,28208.5,11071.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037191201,06037191201,Los Angeles County - Census Tract 1912.01,Census Tract 1912.01,4591,1784,0.22,0.00,0.22,20777.6,8073.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037191203,06037191203,Los Angeles County - Census Tract 1912.03,Census Tract 1912.03,2922,1248,0.08,0.00,0.08,36879.4,15751.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037191204,06037191204,Los Angeles County - Census Tract 1912.04,Census Tract 1912.04,2124,884,0.08,0.00,0.08,27357.1,11385.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037191301,06037191301,Los Angeles County - Census Tract 1913.01,Census Tract 1913.01,2327,969,0.11,0.00,0.11,22033.4,9175.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037191302,06037191302,Los Angeles County - Census Tract 1913.02,Census Tract 1913.02,2422,1034,0.16,0.00,0.16,14847.8,6338.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037191410,06037191410,Los Angeles County - Census Tract 1914.10,Census Tract 1914.10,5092,1781,0.12,0.00,0.12,42353.4,14813.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037191420,06037191420,Los Angeles County - Census Tract 1914.20,Census Tract 1914.20,3365,1203,0.09,0.00,0.09,38363.4,13715.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037191500,06037191500,Los Angeles County - Census Tract 1915,Census Tract 1915,5551,1808,0.25,0.00,0.25,22415.6,7300.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037191610,06037191610,Los Angeles County - Census Tract 1916.10,Census Tract 1916.10,4502,1487,0.16,0.00,0.16,27923.0,9222.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037191620,06037191620,Los Angeles County - Census Tract 1916.20,Census Tract 1916.20,2789,1175,0.09,0.00,0.09,31517.0,13278.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037191710,06037191710,Los Angeles County - Census Tract 1917.10,Census Tract 1917.10,3231,1356,0.27,0.00,0.27,11864.8,4979.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037191720,06037191720,Los Angeles County - Census Tract 1917.20,Census Tract 1917.20,3770,1364,0.10,0.00,0.10,36940.1,13365.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037191810,06037191810,Los Angeles County - Census Tract 1918.10,Census Tract 1918.10,3498,1423,0.16,0.00,0.16,22411.5,9117.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037191820,06037191820,Los Angeles County - Census Tract 1918.20,Census Tract 1918.20,2647,1329,0.16,0.00,0.16,16938.7,8504.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037191901,06037191901,Los Angeles County - Census Tract 1919.01,Census Tract 1919.01,3355,1890,0.30,0.00,0.30,11238.8,6331.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037191902,06037191902,Los Angeles County - Census Tract 1919.02,Census Tract 1919.02,2867,1556,0.28,0.00,0.28,10223.7,5548.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037192001,06037192001,Los Angeles County - Census Tract 1920.01,Census Tract 1920.01,2466,1317,0.20,0.00,0.20,12033.1,6426.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037192002,06037192002,Los Angeles County - Census Tract 1920.02,Census Tract 1920.02,2735,1454,0.33,0.00,0.33,8252.8,4387.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037192300,06037192300,Los Angeles County - Census Tract 1923,Census Tract 1923,2799,1728,0.34,0.00,0.34,8242.7,5088.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037192410,06037192410,Los Angeles County - Census Tract 1924.10,Census Tract 1924.10,3628,1858,0.26,0.00,0.26,13739.6,7036.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037192420,06037192420,Los Angeles County - Census Tract 1924.20,Census Tract 1924.20,3637,1508,0.13,0.00,0.13,28992.3,12021.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037192510,06037192510,Los Angeles County - Census Tract 1925.10,Census Tract 1925.10,3670,1243,0.13,0.00,0.13,27895.1,9447.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037192520,06037192520,Los Angeles County - Census Tract 1925.20,Census Tract 1925.20,5067,1623,0.12,0.00,0.12,42636.1,13656.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037192610,06037192610,Los Angeles County - Census Tract 1926.10,Census Tract 1926.10,4389,1538,0.16,0.00,0.16,27364.6,9589.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037192620,06037192620,Los Angeles County - Census Tract 1926.20,Census Tract 1926.20,3868,1338,0.09,0.00,0.09,41131.9,14228.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037192700,06037192700,Los Angeles County - Census Tract 1927,Census Tract 1927,3513,1105,0.21,0.00,0.21,17128.2,5387.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037194101,06037194101,Los Angeles County - Census Tract 1941.01,Census Tract 1941.01,3091,1890,0.98,0.00,0.98,3148.4,1925.1
0500000US06037,06037,"Los Angeles County, California",1400000US06037194102,06037194102,Los Angeles County - Census Tract 1941.02,Census Tract 1941.02,3458,1742,1.35,0.00,1.35,2558.5,1288.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037194200,06037194200,Los Angeles County - Census Tract 1942,Census Tract 1942,3588,1982,1.01,0.00,1.01,3569.8,1971.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037194300,06037194300,Los Angeles County - Census Tract 1943,Census Tract 1943,3029,1713,0.95,0.00,0.95,3177.2,1796.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037194401,06037194401,Los Angeles County - Census Tract 1944.01,Census Tract 1944.01,2461,1392,0.18,0.00,0.18,13685.1,7740.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037194402,06037194402,Los Angeles County - Census Tract 1944.02,Census Tract 1944.02,3335,2226,0.23,0.00,0.23,14660.7,9785.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037194500,06037194500,Los Angeles County - Census Tract 1945,Census Tract 1945,2037,1034,0.26,0.00,0.26,7698.1,3907.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037195100,06037195100,Los Angeles County - Census Tract 1951,Census Tract 1951,4717,2189,0.73,0.13,0.60,7799.6,3619.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037195201,06037195201,Los Angeles County - Census Tract 1952.01,Census Tract 1952.01,2834,1684,0.23,0.00,0.23,12216.6,7259.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037195202,06037195202,Los Angeles County - Census Tract 1952.02,Census Tract 1952.02,3185,1526,0.34,0.00,0.34,9395.5,4501.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037195300,06037195300,Los Angeles County - Census Tract 1953,Census Tract 1953,3203,1613,0.22,0.00,0.22,14294.4,7198.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037195400,06037195400,Los Angeles County - Census Tract 1954,Census Tract 1954,4395,2403,0.40,0.00,0.40,11048.4,6040.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037195500,06037195500,Los Angeles County - Census Tract 1955,Census Tract 1955,4971,2406,0.47,0.00,0.47,10594.8,5127.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037195600,06037195600,Los Angeles County - Census Tract 1956,Census Tract 1956,3340,1296,0.20,0.00,0.20,16396.6,6362.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037195710,06037195710,Los Angeles County - Census Tract 1957.10,Census Tract 1957.10,4328,1374,0.19,0.00,0.19,23188.5,7361.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037195720,06037195720,Los Angeles County - Census Tract 1957.20,Census Tract 1957.20,2304,882,0.11,0.00,0.11,20680.8,7916.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037195802,06037195802,Los Angeles County - Census Tract 1958.02,Census Tract 1958.02,2881,961,0.16,0.00,0.16,18537.8,6183.6
0500000US06037,06037,"Los Angeles County, California",1400000US06037195803,06037195803,Los Angeles County - Census Tract 1958.03,Census Tract 1958.03,2603,1223,0.15,0.00,0.15,17864.0,8393.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037195804,06037195804,Los Angeles County - Census Tract 1958.04,Census Tract 1958.04,2643,1142,0.13,0.00,0.13,20381.8,8806.7
0500000US06037,06037,"Los Angeles County, California",1400000US06037195901,06037195901,Los Angeles County - Census Tract 1959.01,Census Tract 1959.01,2235,1173,0.11,0.00,0.11,19900.4,10444.4
0500000US06037,06037,"Los Angeles County, California",1400000US06037195902,06037195902,Los Angeles County - Census Tract 1959.02,Census Tract 1959.02,1905,1053,0.13,0.01,0.13,14880.4,8225.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037195903,06037195903,Los Angeles County - Census Tract 1959.03,Census Tract 1959.03,2216,979,0.09,0.00,0.09,24106.7,10650.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037197200,06037197200,Los Angeles County - Census Tract 1972,Census Tract 1972,3757,1161,0.30,0.01,0.29,13034.4,4027.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037197300,06037197300,Los Angeles County - Census Tract 1973,Census Tract 1973,3909,1786,0.25,0.00,0.25,15474.7,7070.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037197410,06037197410,Los Angeles County - Census Tract 1974.10,Census Tract 1974.10,3704,1722,0.54,0.00,0.54,6882.7,3199.8
0500000US06037,06037,"Los Angeles County, California",1400000US06037197420,06037197420,Los Angeles County - Census Tract 1974.20,Census Tract 1974.20,3509,1391,0.24,0.00,0.24,14763.8,5852.5
0500000US06037,06037,"Los Angeles County, California",1400000US06037197500,06037197500,Los Angeles County - Census Tract 1975,Census Tract 1975,3889,1652,0.25,0.02,0.22,17316.7,7355.9
0500000US06037,06037,"Los Angeles County, California",1400000US06037197600,06037197600,Los Angeles County - Census Tract 1976,Census Tract 1976,2376,957,0.15,0.00,0.15,15848.1,6383.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037197700,06037197700,Los Angeles County - Census Tract 1977,Census Tract 1977,5103,1933,0.27,0.00,0.27,18833.4,7134.0
0500000US06037,06037,"Los Angeles County, California",1400000US06037199000,06037199000,Los Angeles County - Census Tract 1990,Census Tract 1990,5066,1701,0.60,0.02,0.58,8741.7,2935.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037199110,06037199110,Los Angeles County - Census Tract 1991.10,Census Tract 1991.10,2710,766,0.35,0.00,0.35,7780.6,2199.2
0500000US06037,06037,"Los Angeles County, California",1400000US06037199120,06037199120,Los Angeles County - Census Tract 1991.20,Census Tract 1991.20,4086,1094,0.37,0.01,0.36,11220.9,3004.3
0500000US06037,06037,"Los Angeles County, California",1400000US06037199201,06037199201,Los Angeles County - Census Tract 1992.01,Census Tract 1992.01,4089,1183,0.15,0.00,0.15,26798.3,7753.1
